Engine size in CC,Number of female owners,Type of fuel,Number of male owners,Manufacturer,Model,Price,Power (BHP) of the car,Total number of owners,Car Transmission,Gender unclassified
1405.0,3524,petrol,2943,Rover,CityRover,11.74,63.0,6973,5.0,506
3498.0,885,petrol,5855,Nissan,350Z,55.4225,221.0,6972,6.0,232
2247.333333,1234,petrol,5318,Audi,80,27.09825,91.75,6836,4.666666667,284
1775.7777780000001,2319,petrol,3917,Chevrolet,Tacuma,20.20388889,82.33333333,6628,4.777777778,392
1995.0,2101,petrol,4005,Chrysler,Neon,19.71783333,98.0,6517,4.0,411
1047.75,3300,petrol,2625,Chevrolet,Spark,11.395,52.5,6304,5.0,379
1836.5,703,petrol,5411,Ford,Sierra,18.2955625,70.25,6266,4.875,152
2460.75,2060,petrol,3901,Chevrolet,Captiva,55.62,145.75,6263,6.0,302
1972.8125,1036,petrol,4845,Alfa-Romeo,GT,37.350625,121.0625,6194,5.375,313
1998.0,1699,petrol,4024,Toyota,Picnic,25.29875,94.0,6184,4.5,461
5000.0,830,petrol,4976,Jaguar,XK,145.6466667,283.0,6103,6.0,297
2019.75,1633,petrol,4139,Fiat,Ulysse,36.70125,91.75,6098,4.875,326
3071.0,979,petrol,4815,Porsche,Cayman,84.60125,220.5,6085,6.5,291
1695.0,2478,petrol,3293,Rover,Streetwise,20.74,75.0,6065,5.0,294
1730.0,551,petrol,5175,Lotus,Elise,53.792,134.33333330000002,5989,6.0,263
1911.75,1927,petrol,3712,Dodge,Caliber,26.59125,108.625,5866,4.125,227
899.0,2636,petrol,2851,Fiat,Cinquecento,7.712000000000001,29.0,5785,5.0,298
1742.6,1840,petrol,3437,Kia,Cerato,19.895,94.0,5517,4.8,240
1509.75,2078,petrol,3089,Kia,Venga,23.58666667,81.16666667,5270,5.25,103
698.0,1757,petrol,3132,Smart,Roadster-coupe,24.35,60.0,5246,6.0,357
1832.888889,1551,petrol,3411,Volvo,440,20.27896296,72.85185185,5245,4.1111111110000005,283
3764.333333,631,petrol,4408,Audi,S4,95.29916667,253.66666669999998,5243,6.333333333,204
2336.52,783,petrol,4137,Saab,9000,41.61600000000001,125.36,5232,4.6,312
1741.0,1531,petrol,3397,Hyundai,Lantra,16.4455,78.0,5204,4.666666667,276
2050.333333,1233,petrol,3691,Honda,Prelude,27.78966667,110.66666670000001,5157,4.666666667,233
1817.315789,1449,petrol,3208,Mitsubishi,Space,23.16515789,82.15789474,4973,3.947368421,316
1836.875,1083,petrol,3492,Fiat,Marea,20.1241875,79.875,4822,4.875,247
1997.142857,1231,diesel,3243,Peugeot,806,29.57028571,84.0,4715,5.0,241
2696.5,1183,petrol,3124,Alfa-Romeo,Spider,55.2,163.5,4596,6.0,289
2127.333333,763,petrol,3631,Mitsubishi,Galant,25.08266667,93.6,4577,4.533333333,183
1363.5,1478,petrol,2715,Suzuki,Baleno,17.587,73.08333333,4438,4.083333333,245
1655.741935,1246,petrol,2891,Seat,Cordoba,17.31241935,66.35483871,4338,4.967741935,201
2315.0,522,petrol,3554,Peugeot,607,48.09553571,117.7857143,4312,5.1071428569999995,236
5341.0,318,petrol,3774,Aston-Martin,Vantage,360.755,410.0,4251,6.0,159
1827.8,1029,petrol,3019,Hyundai,Elantra,19.055,89.2,4225,4.6,177
2126.8,746,petrol,3264,Kia,Magentis,28.803,111.2,4160,4.8,150
1594.0,1166,petrol,2644,Kia,Shuma,15.16166667,75.0,4036,4.666666667,226
1908.1666670000002,1024,petrol,2763,Nissan,Serena,22.95383333,67.33333333,4012,5.0,225
3100.333333,823,diesel,2950,Hyundai,Terracan,44.62833333,127.66666670000001,3856,4.333333333,83
2116.0,704,petrol,2899,Hyundai,Sonata,31.7425,119.66666670000001,3779,4.833333333,176
3344.75,649,petrol,2948,BMW,X6,125.49625,282.25,3769,8.0,172
1833.0,1161,petrol,2294,Honda,Stream,27.935,103.5,3731,5.0,276
5935.0,268,petrol,3279,Aston-Martin,DB9,273.755,381.0,3678,6.0,131
3199.0,1232,petrol,2241,Chrysler,Crossfire,56.15916667,174.33333330000002,3660,5.5,187
2344.0,559,petrol,2904,Volvo,S70,36.90769355,126.14516129999998,3620,4.5,157
1329.0,1613,petrol,1716,Toyota,Urban,20.21333333,74.0,3594,6.0,265
1294.142857,1193,petrol,2202,Peugeot,5008,42.50666667,99.52380952,3570,7.142857143,175
1344.823529,1535,diesel,1825,Fiat,Idea,20.31264706,63.29411765,3563,5.352941176,203
2378.0,1101,petrol,2251,Mitsubishi,Grandis,30.839000000000002,121.0,3553,4.6,201
2309.0,936,petrol,2368,Audi,Cabriolet,43.9745,98.0,3497,4.5,193
1642.333333,1452,petrol,1854,Peugeot,RCZ,38.93888889,135.5555556,3471,6.0,165
2245.6,514,petrol,2676,Toyota,Camry,30.0062,115.46666670000002,3367,3.2,177
2734.5,321,petrol,2804,Porsche,944,59.4905,137.5,3241,5.0,116
4395.0,199,petrol,2858,BMW,M550i,134.789,390.0,3180,8.0,123
1998.0,775,diesel,2263,Ssangyong,Rexton,54.2675,114.0,3180,5.666666667,142
2309.340426,575,diesel,2365,Mercedes,Viano,57.22905851,120.42553190000001,3115,5.234042553,175
1864.8,298,petrol,2693,Ford,Capri,11.7129,69.0,3061,4.0,70
3740.0,259,petrol,2671,Audi,RS4,121.77,316.3333333,3055,6.666666667,125
1968.0,565,diesel,2213,Volkswagen,Transporter,35.37645833,103.08333329999999,2939,6.0,161
1552.0,1038,petrol,1821,Hyundai,Ix20,27.4066,89.0,2914,6.0,55
3377.4444439999997,694,petrol,1989,Mercedes,R,88.77777778,190.0,2870,7.0,187
2953.588235,456,diesel,2286,Nissan,Patrol,38.48247059,90.94117647,2859,4.882352941000001,117
1039.5,1000,petrol,1637,Abarth,500C,21.105625,60.625,2779,5.0,142
1586.0,1277,petrol,1349,Fiat,Sedici,21.91166667,88.0,2768,4.666666667,142
1329.0,1034,petrol,1546,Toyota,Verso-S,22.046999999999997,73.0,2757,3.6,177
2326.3589739999998,281,petrol,2367,Ford,Granada,18.84548718,87.07692308,2722,4.076923077,74
2634.222222,451,petrol,2104,Volvo,960,40.7645,133.3333333,2703,4.333333333,148
2458.909091,349,petrol,2225,Ford,Scorpio,30.86290909,105.54545449999999,2682,4.454545455,108
1781.0,307,petrol,2258,Volkswagen,Corrado,35.34,118.0,2680,5.0,115
2679.285714,396,petrol,2071,Alfa-Romeo,Brera,53.10142857,163.71428569999998,2593,6.0,126
2998.0,269,petrol,2235,Toyota,Supra,81.295,250.0,2583,8.0,79
2254.0,638,petrol,1741,Honda,Shuttle,30.081,110.0,2550,4.0,171
1721.5,1035,petrol,1272,Mazda,MX-3,22.127,83.0,2442,5.0,135
2287.6,676,petrol,1621,Citroen,C-Crosser,35.72526667,121.0,2388,4.4,91
2521.0924370000002,172,diesel,2123,Land-Rover,Range,107.6705126,196.3361345,2371,8.277310924,76
2309.340426,436,diesel,1758,Mercedes,Viano,57.22905851,120.42553190000001,2368,5.234042553,174
2981.0,300,petrol,1931,Audi,S5,105.465,257.5,2360,8.0,129
1497.0,739,petrol,1413,Honda,CR-Z,27.12333333,101.0,2312,6.0,160
998.0,1077,petrol,1043,Subaru,Justy,11.745,51.0,2269,5.0,149
2167.5,495,petrol,1650,Chrysler,Sebring,37.471875,114.5,2237,5.5,92
3106.666667,559,diesel,1554,Dodge,Nitro,47.881,141.4444444,2204,5.1111111110000005,91
2417.875,516,diesel,1542,Mercedes,GLK,59.05425,144.375,2195,6.75,137
1304.0,684,petrol,1410,Citroen,Nemo,13.44125,54.5,2193,5.0,99
1706.3333329999998,448,petrol,1617,Chevrolet,Cruze,28.17,103.0,2168,5.583333333,103
2308.285714,658,petrol,1419,Peugeot,4007,42.93428571,122.1428571,2163,3.857142857,86
1707.125,676,petrol,1309,Mercedes,Vaneo,28.96891667,72.625,2159,5.0,174
3228.0,175,petrol,1864,Aston-Martin,DB7,158.82299999999998,250.0,2150,4.5,111
2614.0,699,petrol,1308,Mazda,Tribute,38.025,129.5,2107,4.5,100
1431.333333,1051,petrol,916,Mazda,121,13.190999999999999,51.33333333,2091,5.0,124
1343.0,1182,petrol,764,Honda,Logo,13.382,48.0,2081,2.5,135
1925.25,263,petrol,1755,Seat,Exeo,33.8615625,116.25,2078,5.375,60
1298.0,1322,petrol,540,Daihatsu,Copen,23.8115,64.0,2017,5.0,155
1642.875,474,petrol,1422,Peugeot,309,14.350125,59.5,1976,4.875,80
1645.133333,578,petrol,1296,Renault,19,16.29053333,57.86666667,1963,4.8,89
1324.0,863,petrol,993,Kia,Pride,9.358333333,47.0,1956,4.333333333,100
3196.555556,202,petrol,1602,Lexus,GS,78.47722222,224.7777778,1940,0.8888888890000001,136
2393.0,264,diesel,1581,Toyota,Hilux,46.60136364,110.0,1918,6.0,73
2244.0,371,petrol,1410,Ford,Probe,24.84,102.0,1860,5.0,79
1998.0,385,petrol,1375,Daewoo,Leganza,23.245,98.0,1857,4.5,97
1980.634146,227,petrol,1528,Audi,Coupe,35.86943902,117.0243902,1818,5.585365854,63
4857.0,116,petrol,1559,Audi,R8,226.3833333,368.6666667,1751,6.5,76
1541.5,593,petrol,1049,Honda,Concerto,16.67175,74.0,1735,4.5,93
3358.666667,198,petrol,1433,Honda,Legend,69.39699999999999,173.0,1727,5.0,96
1809.714286,254,diesel,1373,Peugeot,Expert,21.65952381,90.85714286,1697,5.761904762,70
1360.0,582,petrol,1026,Fiat,Qubo,16.695,54.0,1679,5.0,71
2184.0,513,diesel,1077,Dodge,Journey,37.773,114.0,1660,5.555555556,70
1261.25,1092,petrol,470,Renault,Wind,22.49,80.0,1645,5.0,83
1891.7,349,petrol,1248,Nissan,Bluebird,14.4382,64.2,1633,4.9,36
2349.08,247,petrol,1291,Audi,100,37.32636,101.12,1626,4.76,88
1936.6,275,petrol,1150,Mazda,Xedos,28.9602,100.8,1508,4.4,83
4089.9230770000004,112,petrol,1309,Volkswagen,Phaeton,146.27461540000002,234.84615380000002,1499,5.769230769,78
1549.8,166,petrol,1273,Honda,Integra,17.5296,78.4,1480,4.6,41
1969.0,257,diesel,1091,Volvo,V60,50.48413043,150.6086957,1464,7.304347826,116
1932.1538460000002,325,petrol,1027,Volkswagen,Vento,18.16715385,70.30769231,1420,4.692307692,68
4493.5,109,petrol,1215,Audi,RS6,175.835,433.5,1383,7.0,59
1593.111111,263,petrol,1044,Ford,Orion,15.40377778,60.11111111,1341,5.0,34
1498.0,475,petrol,802,Daewoo,Nexia,12.47666667,58.66666667,1336,4.666666667,59
1594.0,428,petrol,838,Kia,Mentor,14.76166667,75.0,1333,4.666666667,67
1773.823529,199,diesel,1069,Renault,Trafic,37.04635294,91.44117647,1324,6.0,56
2768.511628,264,diesel,953,Mitsubishi,Pajero,45.78386047,106.3023256,1275,4.813953488,58
2967.0,109,diesel,1120,Audi,A7,87.12,190.0,1268,8.0,39
2129.0,372,petrol,800,Mazda,MPV,35.29583333,102.0,1260,5.0,88
5733.0,103,petrol,1083,Porsche,Carrera,646.605,450.0,1241,6.0,55
1574.4285710000001,404,petrol,749,Opel,Zafira,35.27,112.07142859999999,1238,6.0,85
1824.4285710000001,336,petrol,830,Volvo,460,20.49710714,72.42857143,1233,4.1428571430000005,67
1735.580645,353,diesel,821,Volkswagen,Caddy,24.75629032,81.74193548,1229,5.709677419,55
3640.2,92,petrol,1101,Ford,Mustang,74.609,239.2,1220,3.2,27
2118.940476,117,diesel,1035,Mercedes,Vito,37.31220238,102.7261905,1209,5.678571429,57
2457.555556,112,petrol,1042,Alfa-Romeo,166,43.89111111,130.5555556,1208,5.666666667,54
2555.285714,166,petrol,975,Nissan,Maxima,34.10357143,121.8571429,1200,4.571428571,59
1962.0588239999997,288,diesel,846,Fiat,Croma,34.33029412,105.0,1174,5.5882352939999995,40
3799.0,46,petrol,1072,Nissan,GT-R,177.5,419.0,1172,6.0,54
4691.0,74,petrol,1003,Maserati,GranCabrio,245.168,338.0,1111,6.0,34
1497.0,471,petrol,572,Toyota,Paseo,15.764000000000001,66.0,1106,5.0,63
3696.0,155,petrol,908,Nissan,370Z,85.05325,242.0,1103,6.5,40
2144.0,69,petrol,964,Audi,Quattro,61.235,147.0,1074,5.0,41
1998.0,319,diesel,698,Ssangyong,Rodius,57.59,121.0,1074,5.428571429,57
4308.0,50,petrol,962,Ferrari,F430,260.28700000000003,360.0,1054,6.0,42
4988.0,84,petrol,921,BMW,850i,111.993,220.0,1052,5.0,47
1360.0,386,petrol,608,Peugeot,Bipper,17.325,55.0,1033,5.0,39
1337.714286,380,petrol,602,Fiat,Uno,11.28285714,49.28571429,1030,4.285714286,48
1289.0,281,petrol,685,Skoda,Favorit,7.863333333,44.0,1004,5.0,38
1497.169492,392711,petrol,737225,Ford,Focus,30.61932203,94.03389831,1180851,5.966101695,50915
1166.142857,588993,petrol,520479,Ford,Fiesta,18.53214286,68.57142857,1157587,5.714285714,48115
1537.406593,293772,petrol,451080,Volkswagen,Golf,31.24215385,89.46153846,790251,6.164835165,45399
1219.6538460000002,363332,petrol,258405,Renault,Clio,22.1,75.57692308,653109,5.615384615,31372
1998.5,93119,petrol,447663,Ford,Mondeo,39.97375,130.25,560858,1.75,20076
1995.7777780000001,126492,petrol,402366,BMW,320i,47.84837037,126.1111111,558508,6.444444444,29650
1631.5,319509,petrol,195791,Peugeot,206,20.03375,71.33333333,545318,4.833333333,30018
1408.055556,283138,petrol,199588,Volkswagen,Polo,18.1925,60.96296296,513910,5.074074073999999,31184
1279.6956519999999,287718,petrol,166609,Nissan,Micra,20.3776087,67.95652174,483248,4.869565217,28921
1623.793103,196491,petrol,255189,Renault,Megane,26.449886699999997,87.31034483,477540,5.408866995,25860
1196.0,303703,petrol,110107,Ford,Ka+,15.46,60.8,435906,5.0,22096
1480.575,140025,petrol,245788,Honda,Civic,29.942625,106.225,407855,4.5,22042
1397.8,188095,petrol,112400,Toyota,Yaris,20.7206,74.4,324157,3.52,23662
1743.4418600000001,104599,petrol,178716,Citroen,Xsara,22.36209302,72.58139535,296025,4.88372093,12710
1723.0,120643,petrol,145149,Peugeot,307,27.46483636,86.45454545,280395,4.872727273,14603
1835.8461539999998,48243,petrol,209388,Volkswagen,Passat,46.06451282,125.43589740000002,271933,6.487179487000001,14302
1596.92,64666,petrol,187583,Mercedes,CLA,46.5274,131.6,268505,7.04,16256
2283.112903,57446,petrol,191779,Audi,A4,57.92693548,149.7096774,262261,6.161290322999999,13036
1677.949153,80049,petrol,124092,Toyota,Corolla,27.23911864,91.61016949,217933,3.033898305,13792
1424.666667,72799,petrol,109473,Audi,A3,36.21929825,94.33333333,193184,6.473684211,10912
1536.0,102610,petrol,70694,Peugeot,207,21.70216667,79.76666667,182163,4.9,8859
1847.6666670000002,61382,petrol,106811,Nissan,Almera,22.78208333,81.66666667,178171,4.916666667,9978
2083.523077,58195,diesel,109602,Land-Rover,Freelander,43.86363077,105.1692308,176801,5.292307692,9004
1873.261538,32101,petrol,133115,Toyota,Avensis,37.31523077,103.6769231,175500,4.323076923,10284
1698.64,59282,petrol,105854,Peugeot,306,18.64264,67.0,173353,4.84,8217
1292.352941,71835,petrol,90171,Skoda,Fabia,19.00794118,66.97058824,170287,5.205882353,8281
2979.0,20704,petrol,134875,BMW,535i,93.71425,225.0,164253,8.0,8674
2425.428571,31796,diesel,121045,Land-Rover,Discovery,107.4521429,182.5714286,159412,8.0,6571
1366.294118,73068,petrol,72818,Peugeot,106,12.35588235,53.88235294,152854,4.647058824,6968
1650.2051279999998,40342,petrol,102885,Ford,Escort,16.20874359,63.56410256,149277,4.461538462,6050
1920.026316,28712,diesel,112052,Renault,Laguna,34.02059211,99.0,147376,5.552631579,6612
1364.0,78427,petrol,58454,Citroen,C3,22.90364865,75.64864865,144129,5.405405405,7248
2598.818182,20452,petrol,113382,Mercedes,E,78.07322727,192.4,142751,7.672727273,8917
1367.272727,66060,petrol,66679,Citroen,Saxo,12.32981818,53.81818182,138730,4.818181818,5991
1472.826087,54110,diesel,75759,Renault,Scenic,32.06304348,89.34782609,136735,5.956521738999999,6866
1205.192982,59467,petrol,59964,Seat,Ibiza,19.93814035,76.31578947,124418,5.649122807,4987
1963.6666670000002,30036,petrol,87224,Saab,9-3X,49.28583333,145.0,124048,6.0,6788
1699.119048,65307,petrol,48876,Mercedes,A,31.104511900000002,93.01190476,123196,4.5476190480000005,9013
2043.820513,21015,petrol,94595,Peugeot,406,28.60820513,92.82051282,121276,4.756410256000001,5666
2261.193548,56484,petrol,56199,Toyota,RAV4,43.54851613,137.7741935,120726,1.35483871,8043
2151.647059,20095,petrol,93147,Honda,Accord,39.39984314,117.70588240000001,120049,5.784313725,6807
1136.692308,21444,petrol,92589,Skoda,Octavia,30.65053846,95.0,119028,6.346153846,4995
1796.6,52439,petrol,58385,BMW,118i,37.4265,104.2,117710,6.2,6886
1933.021739,20646,petrol,75307,Nissan,Primera,26.51269565,93.58695652,101478,4.02173913,5525
1855.0,28709,diesel,66138,Ford,Galaxy,53.78571429,124.8571429,99900,6.0,5053
1998.0,15165,petrol,80160,Jaguar,XE,65.56875,167.25,99152,8.0,3827
2521.0924370000002,17760,diesel,76869,Land-Rover,Range,107.6705126,196.3361345,98626,8.277310924,3997
1718.5714289999999,43531,petrol,43507,Mazda,MX-5,37.46857143,103.42857140000001,93018,5.857142857,5980
1994.0,33763,petrol,54632,Rover,2000,17.182000000000002,74.0,92618,5.0,4223
2790.454545,12911,diesel,71715,Audi,A6,82.06090909,199.7272727,89464,7.727272727000001,4838
1470.909091,35137,petrol,46140,Ford,Fusion,19.37890909,61.27272727,84690,4.8636363639999995,3413
1462.3625,27174,petrol,53535,Citroen,C4,29.26025,90.625,84087,5.95,3378
1971.163636,14985,diesel,62377,Volvo,V70,50.96109091,135.2909091,82176,6.181818182000001,4814
2095.1851850000003,15278,petrol,62838,Mazda,6,42.66935185,118.18518519999999,81708,5.907407407000001,3592
1615.3707869999998,23925,petrol,54188,Seat,Leon,32.93965169,114.8202247,81047,6.348314607000001,2934
1928.714286,11473,petrol,64971,Rover,75,39.35238095,98.04761905,79741,5.0,3297
1180.5454550000002,39208,petrol,29724,Suzuki,Swift,19.08518182,68.90909091,74428,3.727272727,5496
1310.0,27897,petrol,40356,Suzuki,Vitara,26.803,85.71428571,72587,5.428571429,4334
2011.5555559999998,29705,petrol,37729,Audi,TT,64.59222222,178.5555556,72133,6.777777778,4699
998.0,42472,petrol,26278,Kia,Picanto,16.59192308,52.84615385,71115,5.0,2365
1905.6315789999999,26172,petrol,41454,Mazda,3,30.99513158,101.8947368,70865,5.789473684,3239
998.0,45482,petrol,21409,Peugeot,107,11.14333333,50.0,70167,5.0,3276
2106.5,15684,petrol,48759,Volvo,S40,35.28132353,113.3529412,68294,5.176470588,3851
1475.0,46146,petrol,15621,Volkswagen,Beetle,33.25025,112.75,66136,6.166666667,4369
998.0,39620,petrol,21005,Toyota,Aygo,15.20916667,53.0,65603,5.0,4978
1095.777778,32745,petrol,27628,Fiat,Panda,10.42388889,52.44444444,63693,5.0,3320
3041.0,18331,petrol,40682,Mercedes,CLK,72.79589474,166.3157895,62702,6.210526316,3689
1424.857143,32079,petrol,26246,Hyundai,Getz,13.63642857,69.0,60813,4.714285714,2488
1348.285714,23794,diesel,32971,Nissan,Note,19.31857143,66.42857143,59595,5.0,2830
1028.923077,34023,petrol,20790,Citroen,C1,13.48615385,52.38461538,57227,5.0,2414
1496.0,32674,petrol,21425,Mazda,2,21.6,64.625,56872,6.0,2773
1774.8125,14010,diesel,39672,Nissan,X-Trail,47.361875,113.375,56016,3.75,2334
1820.65625,21142,diesel,31138,Nissan,Qashqai+2,34.93603125,97.71875,55773,5.25,3493
1853.9,13399,petrol,39627,Rover,45,23.322,84.2,55310,3.75,2284
2994.666667,12814,diesel,39118,BMW,X5,113.26933329999999,246.33333330000002,54607,8.0,2675
2178.1923079999997,8874,diesel,42130,Peugeot,407,38.72769231,114.6538462,53031,5.538461538,2027
1186.333333,35197,diesel,14548,Fiat,500L,26.29166667,74.73333333,53019,5.6,3274
1528.807692,18683,diesel,30870,Volkswagen,Touran,32.98557692,94.03846154,52914,6.230769231,3361
1382.75,29400,petrol,21012,Citroen,C2,15.14,64.0,52522,5.0,2110
1921.46789,13555,petrol,34664,Volvo,V40,35.81481651,117.43119270000001,51122,6.293577982,2903
2934.631579,5948,petrol,42433,Jaguar,S-Type,66.58842105,172.3157895,50527,5.736842105,2146
1515.282051,17862,petrol,29784,Toyota,Auris,26.97346154,85.69230769,50366,3.076923077,2720
1452.0,14441,diesel,32756,Citroen,Berlingo,27.4386,85.28,49548,6.34,2351
1482.5,19082,petrol,27899,Peugeot,308,32.33086957,103.1086957,48871,5.891304347999999,1890
1374.046512,24460,petrol,21357,Mitsubishi,Colt,17.03876744,73.48837209,48394,5.302325581,2577
1683.607843,17266,petrol,28270,Mazda,323,17.34364706,70.92156863,48347,4.745098039,2811
1805.924528,7651,diesel,38293,Citroen,C5,34.9090566,104.2264151,47900,5.603773585,1956
2876.0,13327,diesel,31808,Mercedes,ML,77.41666667,188.33333330000002,47829,7.0,2694
998.0,26360,petrol,20002,Hyundai,I10,16.011,51.77777778,47641,5.0,1279
1757.6,7947,petrol,35754,Subaru,Impreza,30.5976,97.6,45448,1.8,1747
998.0,18023,petrol,25875,Kia,Rio,22.95871429,80.0,45400,6.285714286,1502
2748.333333,22839,petrol,19073,Mercedes,SLK,61.86283333,184.16666669999998,45095,6.833333333,3183
1891.5882350000002,10138,petrol,32068,Volkswagen,Bora,25.39952941,78.85294118,44388,4.647058824,2182
1861.8333329999998,11795,petrol,30073,Toyota,Celica,31.5255,109.66666670000001,44126,5.166666667,2258
1479.0,16667,petrol,24543,Hyundai,Accent,14.293,75.4,43433,4.6,2223
2031.469388,6874,petrol,33535,Saab,09-May,52.95719388,146.122449,42721,5.653061224,2312
1729.3333329999998,15077,petrol,25745,MG,ZR,21.02333333,92.33333333,42513,5.0,1691
935.625,24629,petrol,15065,Ford,Puma,30.3775,94.0625,42328,6.3125,2634
2813.0,3206,petrol,35805,Jaguar,XJ,137.5695455,223.5454545,40662,8.0,1651
996.0,20161,petrol,15039,Suzuki,Alto,9.5628,50.0,38275,4.6,3075
1854.2,8875,diesel,25438,Volkswagen,Sharan,45.6995,114.0,37104,6.0,2791
1837.363636,12912,petrol,21695,Fiat,Stilo,22.77681818,92.36363636,36365,5.272727273,1758
2719.842105,10862,diesel,22194,Chrysler,Voyager,39.70773684,117.57894740000002,34884,4.8421052630000005,1828
3005.4,3241,petrol,28375,Porsche,911,158.7922667,293.53333330000004,33130,7.466666667,1514
1798.0,8792,petrol,22018,Renault,Espace,59.0,166.0,32636,7.0,1826
1969.0,4833,petrol,25769,Volvo,S60,52.085,223.83333330000002,32219,8.0,1617
1969.0,9489,petrol,19865,Volvo,XC90,85.82946154,213.15384619999998,31497,8.0,2143
1090.4,14380,petrol,14969,Suzuki,Wagon,9.8628,50.0,31424,5.0,2075
1108.0,18077,petrol,11065,Fiat,Seicento,8.17,40.0,30768,5.0,1626
2106.5,8047,petrol,20679,Volvo,V50,36.52419118,113.3529412,30496,5.176470588,1770
1460.7954550000002,9705,petrol,19115,Kia,Ceed,26.97522727,88.09090909,29581,5.8636363639999995,761
1886.5555559999998,9965,diesel,18424,Ford,S-MAX,47.52333333,128.88888889999998,29559,6.0,1170
1518.0,10020,petrol,17374,Skoda,Felicia,11.370625,48.0,28783,5.0,1389
1372.666667,13698,petrol,12893,Suzuki,Jimny,25.94322222,67.0,28664,4.777777778,2073
1791.2307690000002,6076,petrol,20303,Toyota,Carina,17.44569231,68.26923077,27939,4.692307692,1560
1634.2,9405,diesel,17486,Kia,Sportage,43.97,115.3,27838,6.6,947
1298.666667,12947,petrol,12661,Renault,Modus,17.82333333,70.33333333,27010,4.666666667,1402
3071.0,6328,petrol,18974,Porsche,Boxster,83.50125,213.5,26826,6.5,1524
850.2727273,15747,petrol,9512,Chevrolet,Matiz,9.492272727000001,40.81818182,26638,4.909090909,1379
2242.636364,7668,diesel,17822,Hyundai,Santa,44.14181818,144.63636359999998,26504,6.545454545,1014
2081.375,4845,petrol,20355,Alfa-Romeo,156,32.898125,116.29166670000001,26465,5.333333333,1265
2396.4,10207,petrol,14173,BMW,X3,76.5922,184.0,25856,8.0,1476
